//V	Name	X	Y	st	e	l	Demand
Depot	d0	15	20	0	0	24
Vertice	c4	24	23	0.1	16.0	18.0	2
Vertice	c5	6	41	0.0667	6.0	22.0	5
Vertice	c6	6	40	0.0833	18.0	20.0	3
Vertice	c7	37	34	0.0667	14.0	16.0	4
Vertice	c8	21	44	0.0833	20.0	22.0	1
Vertice	c9	32	36	0.0833	6.0	22.0	2
Vertice	c20	31	40	0.1333	14.0	16.0	3
Vertice	c1	40	36	0.0833	8.0	12.0	2
Vertice	c2	6	11	0.0667	18.0	20.0	4
Vertice	c3	27	17	0.1333	7.0	8.0	7

//Arc	From	To	Dist	t	f
Arc	c4	c5	25.46	0.5898	1.273
Arc	c4	c6	24.76	0.5736	1.238
Arc	c4	c7	17.03	0.3945	0.8515
Arc	c4	c8	21.21	0.4914	1.0605
Arc	c4	c9	15.26	0.3535	0.763
Arc	c4	c20	18.38	0.4258	0.919
Arc	c5	c6	1.0	0.0232	0.05
Arc	c5	c7	31.78	0.7362	1.589
Arc	c5	c8	15.3	0.3545	0.765
Arc	c5	c9	26.48	0.6135	1.324
Arc	c5	c20	25.02	0.5796	1.251
Arc	c6	c7	31.58	0.7316	1.579
Arc	c6	c8	15.52	0.3595	0.776
Arc	c6	c9	26.31	0.6095	1.3155
Arc	c6	c20	25.0	0.5792	1.25
Arc	c7	c8	18.87	0.4372	0.9435
Arc	c7	c9	5.39	0.1249	0.2695
Arc	c7	c20	8.49	0.1967	0.4245
Arc	c8	c9	13.6	0.3151	0.68
Arc	c8	c20	10.77	0.2495	0.5385
Arc	c9	c20	4.12	0.0954	0.206
Arc	d0	c4	9.49	0.2199	0.4745
Arc	d0	c5	22.85	0.5294	1.1425
Arc	d0	c6	21.93	0.508	1.0965
Arc	d0	c7	26.08	0.6042	1.304
Arc	d0	c8	24.74	0.5731	1.237
Arc	d0	c9	23.35	0.5409	1.1675
Arc	d0	c20	25.61	0.5933	1.2805
Arc	d0	c1	29.68	0.6876	1.484
Arc	d0	c2	12.73	0.2949	0.6365
Arc	d0	c3	12.37	0.2866	0.6185
Arc	c1	c4	20.62	0.4777	1.031
Arc	c1	c5	34.37	0.7962	1.7185
Arc	c1	c6	34.23	0.793	1.7115
Arc	c1	c7	3.61	0.0836	0.1805
Arc	c1	c8	20.62	0.4777	1.031
Arc	c1	c9	8.0	0.1853	0.4
Arc	c1	c20	9.85	0.2282	0.4925
Arc	c1	c2	42.2	0.9776	2.11
Arc	c1	c3	23.02	0.5333	1.151
Arc	c2	c4	21.63	0.5011	1.0815
Arc	c2	c5	30.0	0.695	1.5
Arc	c2	c6	29.0	0.6718	1.45
Arc	c2	c7	38.6	0.8942	1.93
Arc	c2	c8	36.25	0.8398	1.8125
Arc	c2	c9	36.07	0.8356	1.8035
Arc	c2	c20	38.29	0.8871	1.9145
Arc	c2	c3	21.84	0.506	1.092
Arc	c3	c4	6.71	0.1554	0.3355
Arc	c3	c5	31.89	0.7388	1.5945
Arc	c3	c6	31.14	0.7214	1.557
Arc	c3	c7	19.72	0.4568	0.986
Arc	c3	c8	27.66	0.6408	1.383
Arc	c3	c9	19.65	0.4552	0.9825
Arc	c3	c20	23.35	0.5409	1.1675

//Opt	Name	Value
Option	C_SV	100.0
Option	C_DV	100.0
Option	b	0.01
Option	F	100.0
Option	T_SV	24.0
Option	T_DV	24.0
Option	c	100
